A,TOTAL,T,MED_E,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	867545 	954867 	1040000 	1105926 	1191978 	1188818 	1237769 	1312000 	1287000 	1339579 	1406568 	1478006 	1553604 	1677081 	1866253 	2107383 	2325035 	2500546 	2904403 	: 
A,TOTAL,T,MED_E,NAC,IE	8016 	8536 	9242 	10253 	11076 	12127 	14271 	17079 b	18075 	18798 	19757 	22065 	22995 	22445 	20512 	19726 	19648 	19856 	20171 	21629 	22544 	22879 	24920 	25422 b	26766 b	28762 	30063 	30689 	: 
A,TOTAL,T,MED_E,NAC,IS	: 	: 	: 	: 	: 	: 	: 	: 	1938028 	2063388 	2226307 	2525781 	2822193 	3216333 	3163280 	3071616 	3125252 	3412893 	3651416 	3802422 	4153964 	4525171 	4811675 	4757249 	4933016 	: 	: 	: 	: 
A,TOTAL,T,MED_E,NAC,IT	7618 	8091 	8392 	8828 	9376 	9968 	10399 	: 	13631 b	14307 	14560 	15106 	15640 	15605 	15964 	15971 	15979 	15733 	15759 	15846 	16247 	16542 	16844 	17165 	18067 	17532 	18592 	19819 	20605 
A,TOTAL,T,MED_E,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	7106 	8748 	11312 	14196 	16279 	13914 	13317 	14975 	16223 	16652 	5180 	5645 	6134 	6895 	7586 	8606 	9669 	10195 	11284 	: 
A,TOTAL,T,MED_E,NAC,LU	18362 	19271 	20053 	20908 	21418 	22121 	23114 	25780 b	26941 	28396 	29480 	29892 	30917 	31764 	32333 	32538 	32779 	33301 	34320 	35270 	32841 b	36315 	34472 	36354 	37844 b	42482 b	45310 b	47636 	50799 
A,TOTAL,T,MED_E,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2080 	2530 	3365 	4740 	5355 	4488 	4195 	4450 	4666 	5203 	5828 	6365 	6607 	7333 	8187 	8827 	9437 	10258 	11258 	12821 
A,TOTAL,T,MED_E,NAC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2964 	3032 	3131 	3200 	3496 	3783 	3768 	3911 	3796 	4293 	: 	: 
A,TOTAL,T,MED_E,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	112000 	117125 	119875 	130603 	137600 	150214 	161667 	167739 	183500 	: 	: 	: 	: 
A,TOTAL,T,MED_E,NAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3677 	3882 	9304 	10009 	10503 	10435 	10862 	11449 	12043 	12808 	13551 	13617 	14522 	14781 	15354 	16240 	17036 	18155 	18940 	: 
A,TOTAL,T,MED_E,NAC,NL	11117 	11291 	12034 	12288 	12875 	13326 	13820 	: 	: 	17000 b	17263 	18244 	19522 	20156 	20292 	20310 	20562 	20839 	20891 	21292 	22733 b	23561 	24016 	24612 	25801 	28441 	29537 	29249 	31981 
A,TOTAL,T,MED_E,NAC,NO	: 	: 	: 	: 	: 	: 	: 	206473 	211239 	214784 	227545 	232837 	254905 	277441 	282771 	291777 	312565 	320751 	341736 	346569 	354161 	357420 	367841 	375500 	396419 	385069 b	398458 	422434 b	: 
A,TOTAL,T,MED_E,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	11467 	12517 	13645 	15720 	17903 	19065 	20075 	20849 	21610 	22399 	23247 	24618 	25940 	27984 	30360 	34475 	36863 	40838 	47084 	: 
A,TOTAL,T,MED_E,NAC,PT	4259 	4546 	4829 	4981 	5312 	5662 	5983 	: 	6916 b	7195 	7311 	7573 	8143 	8282 	8678 	8410 	8323 	8177 	8229 	8435 	8782 	9071 	9346 	10023 	10800 	11089 	11014 	11824 	: 
A,TOTAL,T,MED_E,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5655 	6510 	8000 	8634 	8807 	8686 	8988 	9522 	10287 	10884 	12314 	15004 	17921 	20250 	23367 	27129 	32388 	: 
A,TOTAL,T,MED_E,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	273600 	274500 	279467 	293600 	312000 	332308 	387619 	440000 	481270 	530170 	: 	: 
A,TOTAL,T,MED_E,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	158117 	159661 	167000 	174401 	187007 b	196888 	200673 	205851 	215376 	221094 	223538 	230248 	235373 	240279 	246077 	251059 	261555 	267344 	271298 	289655 	308951 
A,TOTAL,T,MED_E,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	2103315 	2232076 	9907 	10893 	11864 	11736 	11999 	12122 	11852 	11909 	12332 	12327 	12713 	13244 	14067 	14774 	15415 	16544 	18053 	19620 
A,TOTAL,T,MED_E,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	113277 	127889 	147879 	161851 	5671 	6117 	6306 	6927 	6737 	6809 	6930 	6951 	7183 	7462 	8119 	8703 	8473 	8819 	9214 	: 
A,TOTAL,T,MED_E,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3947 	4877 	5187 	5813 	5957 	6640 	7532 	7954 	8860 	9841 	11350 	12925 	14416 	17246 	19885 	22322 	29477 	51475 	: 
A,TOTAL,T,MED_E,NAC,UK	8092 	8443 	8921 	9420 	9344 	10173 	10803 	: 	: 	12678 b	13291 	14469 	15068 	14488 	14674 	14872 	15541 b	15876 	16548 	16951 	17321 	18406 b	18989 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,NAC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2059 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3589 	4003 	4252 	4385 	4275 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,AT	12695 	12854 	13214 	13452 	13610 	14922 	15780 	15112 b	16326 	17194 	17420 	17810 	18932 b	19472 	19516 	20425 	20602 	20904 	21662 	21981 	23071 	23361 	23204 	23687 	23334 	24450 	25119 	28690 	: 
A,TOTAL,T,MED_E,PPS,BE	12764 	12912 	13722 	14161 	14414 	14446 	15477 	15295 b	14713 	15536 	16178 	16311 	16743 	17491 	17331 	18159 	18396 	19563 	19591 	19921 	21335 	20904 	21353 	22100 b	22294 	22695 	24142 	25135 	26315 
A,TOTAL,T,MED_E,PPS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3200 	3299 	4765 	5751 	5885 	5831 	5697 	5900 	6754 	6882 	6742 b	7533 	7218 	8371 	8647 	9375 	9671 	11155 	13079 
A,TOTAL,T,MED_E,PPS,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20562 	21583 	22532 	22279 	22926 	24143 	25731 	25745 b	26590 	27692 	27101 	27066 	27268 	26163 	26389 	27185 	28247 	: 
A,TOTAL,T,MED_E,PPS,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	14776 	16362 	18252 	18241 b	18761 	18026 	19162 	19074 	17165 	15762 	15313 	16173 	16877 	17505 	18590 	18305 	18334 	19719 	20512 	: 
A,TOTAL,T,MED_E,PPS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	7641 	8261 	8841 	9725 	10104 	9660 	9989 	10313 	10802 	11091 	11652 	12478 	12641 	13264 	14035 	14151 	13815 	15354 	16208 	16972 
A,TOTAL,T,MED_E,PPS,DE	11952 	12670 	13222 	13515 	13739 	14722 	15820 	: 	: 	15651 b	15167 	17325 	18007 	17954 	17573 	18395 	19208 	19478 	19216 	20365 	21152 	21331 	21980 	22693 	24229 b	23336 	23127 	24086 	25134 
A,TOTAL,T,MED_E,PPS,DK	: 	: 	: 	: 	: 	: 	: 	15635 	15041 	15854 	16147 	16868 	17601 	17917 	17949 	19184 b	19228 	19743 	19987 	20384 	21355 	20955 	21646 	22371 	21796 b	22899 	23244 	22820 	24297 
A,TOTAL,T,MED_E,PPS,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18609 	19074 	19511 b	19463 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EA18	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18676 	19138 	19569 b	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18609 	19074 	19511 b	19463 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16779 	17262 	18122 	18193 	18511 	18974 	19413 	19364 	19972 	21205 	: 
A,TOTAL,T,MED_E,PPS,EE	: 	: 	: 	: 	: 	: 	: 	: 	4131 	4726 	5627 	6492 	7564 	8101 	7413 	7485 	7891 	8607 	9241 b	10432 	11867 	12414 	13378 	14240 	14331 	14810 	17064 	15492 	16482 
A,TOTAL,T,MED_E,PPS,EL	6702 	7004 	7314 	7747 	7922 	8820 	9087 	10233 b	10298 	10751 	11162 	11455 	12032 	12626 	12599 	11627 	10063 	9046 	8674 	8802 	9048 	9035 	9245 	9765 	10175 	9917 	10841 	11389 	: 
A,TOTAL,T,MED_E,PPS,ES	7370 	7548 	7988 	8338 	8913 	9946 	10887 	: 	11687 b	11493 	12226 	12690 	15043 b	15564 	14945 	14424 	14304 	14250 	14195 	14463 	15347 	15526 	16030 	16171 	16661 	16297 	17254 	19021 	20800 
A,TOTAL,T,MED_E,PPS,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17079 	17602 e	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EU15	10512 e	10821 e	11316 e	11811 e	12120 e	12887 e	13758 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17137 	17657 e	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14585 	14857 	15058 	15103 	15641 	16462 	16567 	16938 e	17478 e	17926 b	18014 	18703 	19955 	: 
A,TOTAL,T,MED_E,PPS,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17079 	17602 e	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,FI	: 	10414 	10921 	11265 	11458 	11871 	12800 	: 	13175 b	14123 	14810 	15241 	16556 	17368 	17211 	17933 	18576 	19178 	19250 	19430 	19997 	19827 	20048 	20362 	20290 	20078 	20941 	21691 	23055 
A,TOTAL,T,MED_E,PPS,FR	11523 	11833 	11860 	12849 	13240 	13407 	14611 	: 	13859 b	14503 	14981 	15149 	17493 b	17741 	17782 	18161 	18784 	19193 	19307 	19885 	20621 	20357 	20223 	20471 	19518 b	20100 	20575 b	21875 	: 
A,TOTAL,T,MED_E,PPS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7609 	7421 	7409 	7359 	7632 	8253 	8985 	9444 	9870 	10734 	11090 	11385 	12277 	13438 b	: 
A,TOTAL,T,MED_E,PPS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	5561 	6077 	6490 	6597 	6836 	6708 	7135 	7604 	7277 	7559 	7919 	8267 	8332 	8603 	9360 	9699 	9982 	10217 	10960 	: 
A,TOTAL,T,MED_E,PPS,IE	8886 	9561 	9782 	11134 	11203 	11739 	13239 	13576 b	14328 	15079 	15938 	17722 	18169 	17593 	16837 	16628 	16520 	16732 	16567 	17656 	18397 	18198 	19464 	19692 b	19720 b	20551 	20904 	21568 	: 
A,TOTAL,T,MED_E,PPS,IS	: 	: 	: 	: 	: 	: 	: 	: 	16152 	17178 	18560 	19894 	21630 	21569 	18272 	18043 	18043 	19460 	20133 	20804 	22193 	22230 	23667 	23621 	22645 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,IT	8994 	9237 	9576 	9927 	10598 	11523 	11740 	: 	13155 b	13636 	13906 	14497 	15263 	15233 	15225 	15776 	15495 	15315 	15254 	15395 	16237 	16522 	16715 	17099 	17764 	17304 	18472 	19691 	20804 
A,TOTAL,T,MED_E,PPS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3847 	4620 	5714 	6852 	7149 	6018 	6068 	6724 	7282 	7595 	8251 	9364 	9819 	10702 	11509 	12546 	13742 	14202 	14312 	: 
A,TOTAL,T,MED_E,PPS,LU	18616 	19058 	20397 	20728 	20961 	22665 	23969 	25252 b	26095 	27564 	26418 	26847 	26943 	27036 	26602 	26601 	26579 	28030 	28271 	29285 	27834 b	29596 	27529 	28943 	28675 b	32132 b	33214 b	34777 	37781 
A,TOTAL,T,MED_E,PPS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	3911 	4475 	5587 	7138 	7132 	5876 	5944 	6101 	6446 	7320 	8092 	9257 	9248 	10031 	11031 	11339 	11975 	12845 	13228 	14721 
A,TOTAL,T,MED_E,PPS,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5295 	5339 	5645 	6061 	6511 	6831 	6728 	6861 	6328 	7309 	: 	: 
A,TOTAL,T,MED_E,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3916 	3994 	4097 	4556 	4940 	5302 	5496 	5638 	5988 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	11757 	12076 	12442 	13264 	13576 	13371 	14029 	14600 	15249 	15686 	16753 	17264 	17899 	17932 	18588 	18756 	19012 	20698 	21060 	: 
A,TOTAL,T,MED_E,PPS,NL	10749 	11059 	11999 	12702 	13447 	13752 	13848 	: 	: 	16020 b	16495 	17537 	19142 	19227 	18814 	18833 	18978 	19226 	18805 	19387 	21189 b	21195 	21528 	21968 	22117 	24560 	25437 	25116 	27091 
A,TOTAL,T,MED_E,PPS,NO	: 	: 	: 	: 	: 	: 	: 	18188 	18574 	18982 	20198 	20702 	23131 	24137 	23243 	24235 	25594 	26796 	27859 	28323 	27670 	26265 	26300 	26706 	27893 	26365 b	27090 	29297 b	: 
A,TOTAL,T,MED_E,PPS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	4759 	5095 	5609 	6732 	7376 	7578 	8322 	8635 	9158 	9560 	9950 	10865 	11079 	11513 	12335 	13350 	13870 	14906 	16551 	: 
A,TOTAL,T,MED_E,PPS,PT	6242 	6387 	6719 	6926 	7334 	7767 	8280 	: 	8039 b	8236 	8595 	8915 	9504 	9407 	9728 	9621 	9795 	9820 	10125 	10317 	10805 	10826 	10801 	11602 	12333 	12404 	12266 	13421 	: 
A,TOTAL,T,MED_E,PPS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2783 	3062 	3444 	3537 	3643 	3710 	3886 	4014 	4357 	4724 	5314 	6278 	7338 	7724 	8698 	10033 	11084 	: 
A,TOTAL,T,MED_E,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4772 	4602 	4722 	4998 	5131 	5226 	6071 	6602 	6968 	7567 	: 	: 
A,TOTAL,T,MED_E,PPS,SE	: 	: 	: 	: 	: 	: 	: 	: 	14031 	14414 	15113 	15908 	17491 b	18142 	17558 	18031 	18950 	20028 	19529 	20154 	20955 	20237 	20414 	20413 	20083 	20673 	20608 	22290 	23693 
A,TOTAL,T,MED_E,PPS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	11577 	12153 	12922 	13812 	14331 	13349 	13940 	14271 	14212 	14328 	15102 	15250 	15245 	15771 	16633 	16988 	17579 	18792 	20273 	21572 
A,TOTAL,T,MED_E,PPS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3990 	4620 	5608 	6763 	7852 	8360 	8975 	9799 	9572 	9806 	10220 	10466 	9605 	9744 	10503 	10076 	9425 	9826 	10670 	: 
A,TOTAL,T,MED_E,PPS,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3527 	4057 	4143 	4471 	4347 	4766 	5186 	5271 	5456 	5661 	6501 	6527 	6466 	6781 	6620 	6254 	6852 	7100 	: 
A,TOTAL,T,MED_E,PPS,UK	11576 	11558 	12499 	13081 	12821 	13841 	14977 	: 	: 	16894 b	17630 	18778 	18543 	16819 	15869 	15776 	16447 b	16767 	16896 	17782 	17296 	18040 b	18423 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MED_E,PPS,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3953 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2143 	2339 	2619 	2943 	3002 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,AT	15708 	16338 	15677 	15343 	15860 	16566 	16611 	17566 b	18602 	19797 	19684 	20342 	21681 b	22756 	23576 	23922 	24423 	24366 	26080 	25958 	26054 	27629 	27804 	28568 	29503 	30032 	30796 	34976 	: 
A,TOTAL,T,MEI_E,EUR,BE	15015 	15719 	15649 	15644 	16415 	17282 	17803 	17163 b	16941 	18542 	19011 	19143 	19986 	21002 	21353 	21628 	21897 	23279 	23429 	23673 	24264 	24400 	25196 	26275 b	27641 	27718 	29471 	31150 	32995 
A,TOTAL,T,MEI_E,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1582 	1721 	2662 	3278 	3498 	3429 	3276 	3509 	3907 	4093 	3857 b	4598 	4644 	5551 	5927 	6730 	6848 	8193 	9959 
A,TOTAL,T,MEI_E,EUR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32139 	31656 	33745 	35224 	39044 	44500 	46449 	44397 b	45432 	50859 	50461 	49607 	47622 	50638 	53046 	53309 	57656 	: 
A,TOTAL,T,MEI_E,EUR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	15068 	16599 	18565 	18571 b	19103 	18929 	19621 	20218 	19426 	18418 	16944 	16943 	17218 	17582 	19302 	19430 	19649 	20742 	22171 	: 
A,TOTAL,T,MEI_E,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	4838 	5410 	6148 	6810 	8262 	7981 	8440 	8765 	8695 	8600 	8345 	8808 	9282 	10098 	11068 	11885 	12040 	13541 	15209 	16626 
A,TOTAL,T,MEI_E,EUR,DE	15035 	16060 	16289 	15918 	16366 	17167 	17742 	: 	: 	18214 b	17283 	20270 	21086 	21223 	21470 	21549 	22022 	22471 	22537 	23499 	24020 	24780 	25882 	26105 	29896 b	29106 	28569 	30308 	31940 
A,TOTAL,T,MEI_E,EUR,DK	: 	: 	: 	: 	: 	: 	: 	22515 	22754 	23294 	24013 	25113 	26030 	25897 	26915 	29347 b	29690 	30082 	31108 	31518 	32141 	32792 	33759 	34332 	34346 b	35744 	37447 	38330 	39945 
A,TOTAL,T,MEI_E,EUR,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19447 e	19691 e	19862 e	19776 e	20020 e	20053 e	20008 e	20265 e	20741 e	21247 e	21836 e	22329 	23677 b	23711 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EA18	: 	: 	: 	: 	: 	: 	: 	: 	: 	16230 	16245 	17392 	19065 	19553 	19716 	19685 	19931 	19966 	20008 	20386 	20861 	21365 	21950 	22439 	23788 b	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	16085 	16107 	17253 	18926 	19421 	19576 	19545 	19797 	19838 	19883 	20265 	20741 	21247 	21836 	22329 	23677 b	23711 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19827 	20088 	20564 	21072 	21663 	22159 	23503 	23566 	24135 	25646 	: 
A,TOTAL,T,MEI_E,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	3245 	3630 	4355 	5304 	6333 	7207 	6782 	6570 	7119 	7846 	8820 b	9490 	10102 	10698 	11746 	12780 	13705 	14218 	16920 	17110 	18421 
A,TOTAL,T,MEI_E,EUR,EL	6180 	6479 	7066 	7779 	7601 	8119 	8262 	9675 b	10199 	11149 	11666 	12130 	12766 	13505 	13974 	12626 	10676 	9303 	8879 	8683 	8673 	8800 	9034 	9382 	10041 	9952 	10832 	11546 	: 
A,TOTAL,T,MEI_E,EUR,ES	7445 	7606 	8019 	8235 	8905 	9762 	10602 	: 	11621 b	12008 	12643 	13266 	16190 b	17042 	16922 	16280 	16119 	15635 	15405 	15408 	15842 	16390 	16937 	17287 	18116 	18103 	19160 	20676 	21759 
A,TOTAL,T,MEI_E,EUR,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16965 e	17036 e	17090 e	17266 e	17708 e	17691 e	18098 e	18509 e	18835 e	19344 e	19924 e	20359 e	: 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EU15	12041 e	12402 e	12856 e	13476 e	13905 e	14698 e	15613 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	14521 e	14701 e	15906 	16965 	17036 	17181 	17361 	17808 	17793 	18203 	18613 	18939 	19447 	20026 	20459 e	: 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	14410 e	14291 e	14658 e	16140 e	16702 e	16606 	16767 	17035 	17119 	17219 	17554 	17982 	18466 	19067 e	19567 e	20757 b	20913 	21602 	23067 	: 
A,TOTAL,T,MEI_E,EUR,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17090 	17266 	17707 	17691 	18098 	18509 	18835 	19344 	19924 	20359 e	: 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,FI	: 	13926 	13874 	14383 	14766 	15481 	16219 	: 	18579 b	19535 	20225 	20787 	22008 	23119 	23528 	24150 	25148 	25901 	26130 	26240 	26379 	26689 	27389 	28061 	28683 	28611 	29714 	30821 	31975 
A,TOTAL,T,MEI_E,EUR,FR	14469 	14925 	15256 	15249 	15809 	15969 	16496 	: 	17487 b	18207 	18322 	18383 	22462 b	23191 	23421 	23882 	24499 	24713 	24612 	24982 	25278 	25286 	25379 	26210 	25382 b	26075 	26419 b	27577 	: 
A,TOTAL,T,MEI_E,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6622 	6217 	5912 	5817 	5833 	6150 	6404 	6850 	7302 	7965 	8509 	8865 	9629 	10891 b	: 
A,TOTAL,T,MEI_E,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	3915 	4586 	4363 	4827 	5201 	4631 	5055 	5250 	5027 	5124 	5165 	5396 	5589 	6123 	6568 	7278 	7337 	7851 	8363 	: 
A,TOTAL,T,MEI_E,EUR,IE	9747 	10085 	11117 	13005 	13021 	13656 	15487 	19354 b	20779 	21820 	23441 	25988 	26809 	25635 	23965 	22886 	22781 	23392 	23573 	24766 	25586 	27006 	28630 	29141 b	30746 b	32302 	33513 	35206 	: 
A,TOTAL,T,MEI_E,EUR,IS	: 	: 	: 	: 	: 	: 	: 	: 	24487 	26335 	32252 	33753 	37411 	26559 	20670 	20698 	21493 	23319 	24521 	27526 	31665 	37450 	43769 	40578 	39210 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,IT	8913 	8352 	9246 	10068 	10484 	10952 	11320 	: 	15897 b	16572 	16725 	17314 	17711 	17983 	18221 	18149 	18267 	17932 	17914 	17890 	18286 	18714 	19208 	19528 	20449 	20278 	21317 	22711 	23651 
A,TOTAL,T,MEI_E,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2554 	3062 	3938 	4902 	5843 	4975 	4503 	5124 	5648 	5975 	6558 	7033 	7555 	8415 	9264 	10491 	11888 	12677 	13865 	: 
A,TOTAL,T,MEI_E,EUR,LU	22109 	23633 	23219 	23313 	24277 	25353 	26360 	29669 b	30433 	31828 	33228 	34223 	35448 	36475 	36410 	36662 	36925 	38442 	38555 	39707 	37642 b	41085 	40075 	42818 	43687 b	48220 b	50125 b	54673 	58403 
A,TOTAL,T,MEI_E,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2569 	3212 	4080 	5798 	6479 	5466 	5131 	5463 	5732 	6324 	6970 	7526 	7831 	8738 	9749 	10413 	11240 	12033 	13148 	14991 
A,TOTAL,T,MEI_E,EUR,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3584 	3616 	3720 	3813 	4129 	4234 	4241 	4449 	4338 	4820 	: 	: 
A,TOTAL,T,MEI_E,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2153 	2252 	2304 	2447 	2549 	2691 	2842 	2972 	3260 	: 	: 	: 	: 
A,TOTAL,T,MEI_E,EUR,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9657 	10079 	10200 	11165 	11866 	11794 	12097 	12663 	13438 	14315 	15172 	15505 	16387 	16749 	17246 	19048 	19882 	21349 	22654 	: 
A,TOTAL,T,MEI_E,EUR,NL	13005 	13839 	13886 	13776 	14466 	14779 	15518 	: 	: 	18901 b	19419 	20809 	22303 	22790 	22692 	22556 	22951 	23125 	23190 	23925 	25366 b	26350 	26848 	27352 	29297 	30629 	31806 	32569 	35477 
A,TOTAL,T,MEI_E,EUR,NO	: 	: 	: 	: 	: 	: 	: 	31024 	29053 	29132 	32918 	30578 	34415 	36240 	34849 	39054 	42580 	45502 	46968 	44497 	42916 	41991 	42203 	42488 	43199 	39029 b	43958 	45171 b	: 
A,TOTAL,T,MEI_E,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	3040 	3705 	4150 	4940 	5984 	5116 	5813 	5902 	5976 	6163 	6376 	6659 	6810 	7337 	8022 	8907 	9161 	9920 	11181 	: 
A,TOTAL,T,MEI_E,EUR,PT	5330 	5674 	6063 	6259 	6572 	6976 	7634 	: 	8867 b	9392 	9554 	9929 	10288 	10393 	10540 	10407 	10227 	9899 	9856 	9996 	10562 	10863 	11063 	11786 	12696 	13113 	13148 	14368 	: 
A,TOTAL,T,MEI_E,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1940 	2318 	2524 	2371 	2401 	2356 	2324 	2443 	2674 	2746 	3059 	3825 	4419 	4846 	5449 	6130 	7108 	: 
